C0017040	gamma-glutamyl transferase	gamma-glutamyl transferase	gamma-glutamyl transferase		yes	yes	no	-1	0.0794	0.4377	0.25855	0.25855	0000017624	0000005336
C0017040	gamma-glutamyl transpeptidase	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	no	-1	0.6333	0.4377	0.5355	0.5355	0000017625	0000005336
C0017040	gamma-glutamyltransferase	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	no	-1	0	0.4377	0.21885	0.21885	0000017626	0000005336
C0017040	gammaglutamyltransferase	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	no	-1	-1	0.4377	0.4377	0.4377	0000017627	0000005336
C0017040	GGT	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	no	0.217459865	0.4703	0.4377	0.375153288	0.375153288	0000017628	0000005336
C0017040	ggtp	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	no	0.093898188	0.5869	0.4377	0.372832729	0.372832729	0000017629	0000005336
C0017040	ggts	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	yes	-1	-1	0.4377	0.4377	0.4377	0000017630	0000005336
C0017040	glutamyl transpeptidase	gamma-glutamyl transferase	gamma-glutamyl transferase		no	no	no	-1	-1	0.4377	0.4377	0.4377	0000017631	0000005336
C0017054	gamma tocopherol	gamma-tocopherol	gamma-tocopherol		no	no	no	-1	-1	-1	-1	-1	0000017632	0000005337
C0017054	gamma tocopherols	gamma-tocopherol	gamma-tocopherol		no	no	no	-1	-1	-1	-1	-1	0000017633	0000005337
C0017054	gamma-tocopherol	gamma-tocopherol	gamma-tocopherol		yes	yes	no	-1	-1	-1	-1	-1	0000017634	0000005337
C0017066	ganciclovir	ganciclovir	ganciclovir		yes	yes	no	0.232279737	0.9	0.1872	0.439826579	0.439826579	0000017635	0000005338
C0017066	gancyclovir	ganciclovir	ganciclovir		no	no	no	0.089529486	0.3091	0.1872	0.195276495	0.195276495	0000017636	0000005338
C0017067	a group of nerve cell	ganglia	a group of nerve cell		yes	no	no	-1	-1	0.458	0.458	0.458	0000017637	0000005339
C0017067	ganglia	ganglia	a group of nerve cell		no	yes	no	0.33938334	0.6488	0.458	0.482061113	0.482061113	0000017638	0000005339
C0017067	ganglion	ganglia	a group of nerve cell		no	no	no	0.212553224	-1	0.458	0.335276612	0.335276612	0000017639	0000005339
C0017070	dorsal ganglia root	ganglia, spinal	dorsal root ganglion		no	no	no	-1	-1	0.4318	0.4318	0.4318	0000017640	0000005340
C0017070	dorsal ganglion root	ganglia, spinal	dorsal root ganglion		no	no	no	-1	-1	0.4318	0.4318	0.4318	0000017641	0000005340
C0017070	dorsal root ganglia	ganglia, spinal	dorsal root ganglion		no	no	no	-1	0.6261	0.4318	0.52895	0.52895	0000017642	0000005340
C0017070	dorsal root ganglion	ganglia, spinal	dorsal root ganglion		yes	no	no	-1	-1	0.4318	0.4318	0.4318	0000017643	0000005340
C0017070	ganglion spinal	ganglia, spinal	dorsal root ganglion		no	no	no	-1	-1	0.4318	0.4318	0.4318	0000017644	0000005340
C0017070	ganglions spinal	ganglia, spinal	dorsal root ganglion		no	no	no	-1	-1	0.4318	0.4318	0.4318	0000017645	0000005340
C0017070	spinal ganglia	ganglia, spinal	dorsal root ganglion		no	no	no	-1	-1	0.4318	0.4318	0.4318	0000017646	0000005340
C0017070	spinal ganglion	ganglia, spinal	dorsal root ganglion		no	no	no	-1	-1	0.4318	0.4318	0.4318	0000017647	0000005340
C0017071	sympathetic ganglia	ganglia, sympathetic	sympathetic ganglia		yes	no	no	-1	-1	-1	-1	-1	0000017648	0000005341
C0017071	sympathetic ganglion	ganglia, sympathetic	sympathetic ganglia		no	no	no	-1	-1	-1	-1	-1	0000017649	0000005341
C0017074	ganglionectomy	ganglionectomy	ganglionectomy		yes	yes	no	-1	-1	-1	-1	-1	0000017650	0000005342
C0017075	gangliocytoma	ganglioneuroma	ganglioneuroma		no	no	no	-1	-1	-1	-1	-1	0000017651	0000005343
C0017075	gangliocytomas	ganglioneuroma	ganglioneuroma		no	no	no	-1	-1	-1	-1	-1	0000017652	0000005343
C0017075	ganglioneuroma	ganglioneuroma	ganglioneuroma		yes	yes	no	0.093898188	0	-1	0.046949094	0.046949094	0000017653	0000005343
C0017075	ganglioneuromas	ganglioneuroma	ganglioneuroma		no	no	no	-1	-1	-1	-1	-1	0000017654	0000005343
C0017076	ganglionic blocker	ganglionic blockers	ganglionic blocking agent		no	no	no	-1	-1	-1	-1	-1	0000017655	0000005344
C0017076	ganglionic blockers	ganglionic blockers	ganglionic blocking agent		no	yes	no	-1	-1	-1	-1	-1	0000017656	0000005344
C0017076	ganglionic blocking agent	ganglionic blockers	ganglionic blocking agent		yes	no	no	-1	-1	-1	-1	-1	0000017657	0000005344
C0017082	ganglioside	gangliosides	ganglioside		yes	no	no	0.100526456	-1	-1	0.100526456	0.100526456	0000017658	0000005345
C0017082	gangliosides	gangliosides	ganglioside		no	yes	no	-1	-1	-1	-1	-1	0000017659	0000005345
C0017083	ganglioside storage disease	gangliosidoses	gangliosidosis		no	no	no	-1	-1	0.3474	0.3474	0.3474	0000017660	0000005346
C0017083	ganglioside storage diseases	gangliosidoses	gangliosidosis		no	no	no	-1	0.2816	0.3474	0.3145	0.3145	0000017661	0000005346
C0017083	gangliosidoses	gangliosidoses	gangliosidosis		no	yes	no	-1	-1	0.3474	0.3474	0.3474	0000017662	0000005346
C0017083	gangliosidosis	gangliosidoses	gangliosidosis		yes	no	no	-1	-1	0.3474	0.3474	0.3474	0000017663	0000005346
C0017086	gangrene	gangrene	gangrene	Death and putrefaction of tissue usually due to a loss of blood supply	yes	yes	no	0.330844899	0.3148	0.2811	0.308914966	0.308914966	0000017664	0000005347
C0017086	gangrenes	gangrene	gangrene	Death and putrefaction of tissue usually due to a loss of blood supply	no	no	no	-1	-1	0.2811	0.2811	0.2811	0000017665	0000005347
C0017089	ganja	ganja	ganja		yes	yes	no	-1	-1	-1	-1	-1	0000017666	0000005348
C0017095	garbage	garbage	refuse		no	yes	no	-1	-1	0.5454	0.5454	0.5454	0000017667	0000005349
C0017095	refuse	garbage	refuse		yes	no	no	0.692912557	1	0.5454	0.746104186	0.746104186	0000017668	0000005349
C0017095	refuses	garbage	refuse		no	no	no	-1	-1	0.5454	0.5454	0.5454	0000017669	0000005349
C0017095	rubbish	garbage	refuse		no	no	no	-1	-1	0.5454	0.5454	0.5454	0000017670	0000005349
C0017095	trash	garbage	refuse		no	no	no	0.387723892	1	0.5454	0.644374631	0.644374631	0000017671	0000005349
C0017095	trashed	garbage	refuse		no	no	no	-1	-1	0.5454	0.5454	0.5454	0000017672	0000005349
C0017095	trashing	garbage	refuse		no	no	no	-1	-1	0.5454	0.5454	0.5454	0000017673	0000005349
C0017097	gardner syndrome	gardner's syndrome	gardner's syndrome		no	no	no	0.500114385	-1	0.232	0.366057193	0.366057193	0000017674	0000005350
C0017097	gardner's syndrome	gardner's syndrome	gardner's syndrome		yes	yes	no	0.464945834	0.5476	0.232	0.414848611	0.414848611	0000017675	0000005350
C0017097	gardners syndrome	gardner's syndrome	gardner's syndrome		no	no	no	0.500114385	-1	0.232	0.366057193	0.366057193	0000017676	0000005350
C0017098	corynebacterium vaginalis	gardnerella vaginalis	gardnerella vaginalis		no	no	no	-1	-1	0.3264	0.3264	0.3264	0000017677	0000005351
C0017098	gardnerella vaginalis	gardnerella vaginalis	gardnerella vaginalis		yes	yes	no	0.101454874	0.105	0.3264	0.177618291	0.177618291	0000017678	0000005351
C0017098	haemophilus vaginalis	gardnerella vaginalis	gardnerella vaginalis		no	no	no	-1	-1	0.3264	0.3264	0.3264	0000017679	0000005351
C0017098	hemophilus vaginalis	gardnerella vaginalis	gardnerella vaginalis		no	no	no	-1	-1	0.3264	0.3264	0.3264	0000017680	0000005351
C0017102	allium sativum	allium sativum	allium sativum		yes	yes	no	-1	-1	-1	-1	-1	0000017681	0000005352
C0017105	clostridial myonecrosis	gas gangrene	gas gangrene		no	no	no	-1	-1	0.4766	0.4766	0.4766	0000017682	0000005353
C0017105	gangrene gas	gas gangrene	gas gangrene		no	no	no	-1	-1	0.4766	0.4766	0.4766	0000017683	0000005353
C0017105	gas gangrene	gas gangrene	gas gangrene		yes	yes	no	0.542070482	0.615	0.4766	0.544556827	0.544556827	0000017684	0000005353
C0017106	gas mask	gas masks	gas masks		no	no	no	-1	-1	-1	-1	-1	0000017685	0000005354
C0017106	gas masks	gas masks	gas masks		yes	yes	no	-1	-1	-1	-1	-1	0000017686	0000005354
C0017107	gas poison	gas poisoning	gas poisoning		no	no	no	-1	-1	0.5748	0.5748	0.5748	0000017687	0000005355
C0017107	gas poisoning	gas poisoning	gas poisoning		yes	yes	no	-1	0.5133	0.5748	0.54405	0.54405	0000017688	0000005355
C0017107	poisoning gas	gas poisoning	gas poisoning		no	no	no	-1	-1	0.5748	0.5748	0.5748	0000017689	0000005355
C0017108	scavenger	gas scavengers	scavengers		no	no	no	-1	-1	0.3335	0.3335	0.3335	0000017690	0000005356
C0017108	scavengers	gas scavengers	scavengers		yes	no	no	-1	0	0.3335	0.16675	0.16675	0000017691	0000005356
C0017109	gas natural	gas, natural	natural gas		no	no	no	-1	-1	0.6054	0.8027	0.6054	0000017692	0000005357
C0017109	natural gas	gas, natural	natural gas		yes	no	no	0.750259064	-1	0.6054	0.785219688	0.677829532	0000017693	0000005357
C0017110	gas	gases	gas		yes	no	no	0.909678599	-1	1	1	0.9548393	0000017694	0000005358
C0017110	gases	gases	gas		no	yes	no	0.478704655	-1	1	0.739352328	0.739352328	0000017695	0000005358
C0017113	gasoline	gasoline	gasoline		yes	yes	no	0.570233103	1	1	0.856744368	0.856744368	0000017696	0000005359
C0017113	petrol	gasoline	gasoline		no	no	no	-1	0	1	0.5	0.5	0000017697	0000005359
C0017118	gastrectomi	gastrectomy	gastrectomy		no	no	yes	-1	-1	0.3084	0.3084	0.3084	0000017698	0000005360
C0017118	gastrectomy	gastrectomy	gastrectomy		yes	yes	no	0.121736564	0.3571	0.3084	0.262412188	0.262412188	0000017699	0000005360
C0017119	acid gastric	gastric acid	gastric acid		no	no	no	-1	-1	0.457	0.457	0.457	0000017700	0000005361
C0017119	gastric acid	gastric acid	gastric acid		yes	yes	no	0.52357527	0.6508	0.457	0.543791757	0.543791757	0000017701	0000005361
C0017119	gastric acids	gastric acid	gastric acid		no	no	no	-1	-1	0.457	0.457	0.457	0000017702	0000005361
C0017120	acidity gastric	gastric acidity, function (observable entity)	gastric acidity		no	no	no	-1	-1	-1	-1	-1	0000017703	0000005362
C0017120	gastric acidity	gastric acidity, function (observable entity)	gastric acidity		yes	no	no	-1	-1	-1	-1	-1	0000017704	0000005362
C0017124	gastric balloon	gastric balloon	gastric balloon		yes	yes	no	-1	0.8686	0.2063	0.53745	0.53745	0000017705	0000005363
C0017124	gastric bubble	gastric balloon	gastric balloon		no	no	no	-1	-1	0.2063	0.2063	0.2063	0000017706	0000005363
C0017125	bypass gastric	gastric bypass	stomach bypass		no	no	yes	-1	-1	0.5277	0.5277	0.5277	0000017707	0000005364
C0017125	bypass stomach	gastric bypass	stomach bypass		no	no	yes	-1	-1	0.5277	0.5277	0.5277	0000017708	0000005364
C0017125	gastric bypass	gastric bypass	stomach bypass		no	yes	no	0.463710502	0.6892	0.5277	0.560203501	0.560203501	0000017709	0000005364
C0017125	stomach bypass	gastric bypass	stomach bypass		yes	no	no	0.449512321	0.683	0.5277	0.553404107	0.553404107	0000017710	0000005364
C0017127	empty gastric	gastric emptying	stomach emptying		no	no	yes	-1	-1	0.4932	0.4932	0.4932	0000017711	0000005365
C0017127	empty stomach	gastric emptying	stomach emptying		no	no	yes	0.519920559	-1	0.4932	0.50656028	0.50656028	0000017712	0000005365
C0017127	emptying gastric	gastric emptying	stomach emptying		no	no	yes	-1	-1	0.4932	0.4932	0.4932	0000017713	0000005365
C0017127	emptying stomach	gastric emptying	stomach emptying		no	no	yes	-1	-1	0.4932	0.4932	0.4932	0000017714	0000005365
C0017127	gastric emptying	gastric emptying	stomach emptying		no	yes	no	0.397202941	0.7643	0.4932	0.551567647	0.551567647	0000017715	0000005365
C0017127	stomach emptying	gastric emptying	stomach emptying		yes	no	no	0.4402357	0.8725	0.4932	0.601978567	0.601978567	0000017716	0000005365
C0017128	fistula gastric	gastric fistula	gastric fistula		no	no	no	-1	-1	-1	-1	-1	0000017717	0000005366
C0017128	fistula of stomach	gastric fistula	gastric fistula		no	no	no	-1	-1	-1	-1	-1	0000017718	0000005366
C0017128	fistula stomach	gastric fistula	gastric fistula		no	no	no	-1	-1	-1	-1	-1	0000017719	0000005366
C0017128	fistulas gastric	gastric fistula	gastric fistula		no	no	no	-1	-1	-1	-1	-1	0000017720	0000005366
C0017128	gastric fistula	gastric fistula	gastric fistula		yes	yes	no	-1	-1	-1	-1	-1	0000017721	0000005366
C0017128	stomach fistula	gastric fistula	gastric fistula		no	no	no	-1	-1	-1	-1	-1	0000017722	0000005366
C0017129	fundus of stomach	gastric fundus	fundus of stomach		yes	no	no	-1	-1	0.2667	0.2667	0.2667	0000017723	0000005367
C0017129	fundus stomach	gastric fundus	fundus of stomach		no	no	yes	-1	-1	0.2667	0.2667	0.2667	0000017724	0000005367
C0017129	gastric fundus	gastric fundus	fundus of stomach		no	yes	no	-1	-1	0.2667	0.2667	0.2667	0000017725	0000005367
C0017129	stomach fundus	gastric fundus	fundus of stomach		no	no	no	-1	-1	0.2667	0.2667	0.2667	0000017726	0000005367
C0017130	gastric gland	gastric glands	gastric gland		yes	no	no	-1	-1	-1	-1	-1	0000017727	0000005368
C0017130	gastric glands	gastric glands	gastric gland		no	yes	no	-1	-1	-1	-1	-1	0000017728	0000005368
C0017130	gland gastric	gastric glands	gastric gland		no	no	no	-1	-1	-1	-1	-1	0000017729	0000005368
C0017132	gastric inhibitory peptide	gastric inhibitory polypeptide	gastric inhibitory polypeptide (GIP)	a kind of gastrointestinal hormone	no	no	no	-1	0.5756	0.3017	0.43865	0.43865	0000017730	0000005369
C0017132	gastric inhibitory polypeptide	gastric inhibitory polypeptide	gastric inhibitory polypeptide (GIP)	a kind of gastrointestinal hormone	no	yes	no	-1	-1	0.3017	0.3017	0.3017	0000017731	0000005369
C0017132	gastric inhibitory polypeptide (GIP)	gastric inhibitory polypeptide	gastric inhibitory polypeptide (GIP)	a kind of gastrointestinal hormone	yes	no	no	-1	-1	0.3017	0.3017	0.3017	0000017732	0000005369
C0017132	gastric inhibitory polypeptides	gastric inhibitory polypeptide	gastric inhibitory polypeptide (GIP)	a kind of gastrointestinal hormone	no	no	yes	-1	-1	0.3017	0.3017	0.3017	0000017733	0000005369
C0017132	gip	gastric inhibitory polypeptide	gastric inhibitory polypeptide (GIP)	a kind of gastrointestinal hormone	no	no	yes	-1	-1	0.3017	0.3017	0.3017	0000017734	0000005369
C0017132	gips	gastric inhibitory polypeptide	gastric inhibitory polypeptide (GIP)	a kind of gastrointestinal hormone	no	no	yes	-1	-1	0.3017	0.3017	0.3017	0000017735	0000005369
C0017133	gastric juice	gastric juice	gastric juice		yes	yes	no	-1	0.0921	0.3723	0.2322	0.2322	0000017736	0000005370
C0017133	gastric juices	gastric juice	gastric juice		no	no	no	-1	-1	0.3723	0.3723	0.3723	0000017737	0000005370
C0017134	gastric irrigation	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017738	0000005371
C0017134	gastric lavage	gastric lavage	gastric lavage		yes	yes	no	0.300482185	0.7107	0.5522	0.521127395	0.521127395	0000017739	0000005371
C0017134	gastric lavages	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017740	0000005371
C0017134	pump stomach	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017741	0000005371
C0017134	pumped stomach	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017742	0000005371
C0017134	pumping stomach	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017743	0000005371
C0017134	stomach lavage	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017744	0000005371
C0017134	stomach pump	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017745	0000005371
C0017134	stomach pumping	gastric lavage	gastric lavage		no	no	no	-1	-1	0.5522	0.5522	0.5522	0000017746	0000005371
C0017136	gastric mucosa	gastric mucosa	gastric mucosa		yes	yes	no	0.314901278	-1	0.305	0.309950639	0.309950639	0000017747	0000005372
C0017136	stomach mucosa	gastric mucosa	gastric mucosa		no	no	no	-1	-1	0.305	0.305	0.305	0000017748	0000005372
C0017136	stomach mucous membrane	gastric mucosa	gastric mucosa		no	no	no	-1	-1	0.305	0.305	0.305	0000017749	0000005372
C0017145	gastric varices	gastric varices	gastric varices		yes	yes	no	0.286966579	0.7402	-1	0.51358329	0.51358329	0000017750	0000005373
C0017145	gastric varix	gastric varices	gastric varices		no	no	no	-1	-1	-1	-1	-1	0000017751	0000005373
C0017150	gastrin producing tumor	gastrinoma	gastrinoma		no	no	no	-1	-1	0.3309	0.3309	0.3309	0000017752	0000005374
C0017150	gastrinoma	gastrinoma	gastrinoma		yes	yes	no	0.089529486	0.2009	0.3309	0.207109829	0.207109829	0000017753	0000005374
C0017150	gastrinomas	gastrinoma	gastrinoma		no	no	no	-1	-1	0.3309	0.3309	0.3309	0000017754	0000005374
C0017150	pancreatic gastrinoma	gastrinoma	gastrinoma		no	no	no	-1	-1	0.3309	0.3309	0.3309	0000017755	0000005374
C0017151	gastrins	gastrins	gastrins		yes	yes	no	-1	0.5912	0.2281	0.40965	0.40965	0000017756	0000005375
C0017152	disorders gastritis	gastritis	stomach inflammation		no	no	yes	-1	-1	0.4034	0.4034	0.4034	0000017757	0000005376
C0017152	gastric inflammation	gastritis	stomach inflammation		no	no	no	-1	-1	0.4034	0.4034	0.4034	0000017758	0000005376
C0017152	gastriti	gastritis	stomach inflammation		no	no	yes	-1	-1	0.4034	0.4034	0.4034	0000017759	0000005376
C0017152	gastrities	gastritis	stomach inflammation		no	no	yes	-1	-1	0.4034	0.4034	0.4034	0000017760	0000005376
C0017152	gastritis	gastritis	stomach inflammation		no	yes	no	0.303536759	0.3684	0.4034	0.358445586	0.358445586	0000017761	0000005376
C0017152	gastritis nos	gastritis	stomach inflammation		no	no	yes	-1	-1	0.4034	0.4034	0.4034	0000017762	0000005376
C0017152	gastrity	gastritis	stomach inflammation		no	no	yes	-1	-1	0.4034	0.4034	0.4034	0000017763	0000005376
C0017152	inflammation stomach	gastritis	stomach inflammation		no	no	yes	0.422217373	-1	0.4034	0.412808687	0.412808687	0000017764	0000005376
C0017152	stomach inflammation	gastritis	stomach inflammation		yes	no	no	-1	0.6406	0.4034	0.522	0.522	0000017765	0000005376
C0017154	atrophic gastritis	gastritis, atrophic	atrophic gastritis		yes	no	no	0.210033086	-1	0.2407	0.225366543	0.225366543	0000017766	0000005377
C0017154	atrophy gastric	gastritis, atrophic	atrophic gastritis		no	no	no	-1	-1	0.2407	0.2407	0.2407	0000017767	0000005377
C0017154	autoimmune gastritis	gastritis, atrophic	atrophic gastritis		no	no	no	-1	-1	0.2407	0.2407	0.2407	0000017768	0000005377
C0017154	chronic atrophic gastritis	gastritis, atrophic	atrophic gastritis		no	no	no	-1	-1	0.2407	0.2407	0.2407	0000017769	0000005377
C0017154	gastric atrophy	gastritis, atrophic	atrophic gastritis		no	no	no	-1	-1	0.2407	0.2407	0.2407	0000017770	0000005377
C0017154	gastritis atrophic	gastritis, atrophic	atrophic gastritis		no	no	no	-1	-1	0.2407	0.2407	0.2407	0000017771	0000005377
C0017155	disease menetrier	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017772	0000005378
C0017155	disease menetriers	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017773	0000005378
C0017155	gastric mucosal hypertrophy	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017774	0000005378
C0017155	gastritis hypertrophic	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017775	0000005378
C0017155	giant hypertrophic gastritis	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017776	0000005378
C0017155	hyperplastic gastropathy	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017777	0000005378
C0017155	hypertrophic gastritis	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017778	0000005378
C0017155	hypertrophic gastropathy	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	-1	0.2531	0.2531	0.2531	0000017779	0000005378
C0017155	menetrier disease	gastritis, hypertrophic	menetrier's disease		no	no	no	-1	1	0.2531	0.62655	0.62655	0000017780	0000005378
C0017155	menetrier's disease	gastritis, hypertrophic	menetrier's disease		yes	no	no	0.590454007	-1	0.2531	0.421777004	0.421777004	0000017781	0000005378
C0017160	gastroenteriti	gastroenteritis	gastroenteritis	Inflammation of the mucous membrane of the stomach and intestines	no	no	yes	-1	-1	0.4061	0.4061	0.4061	0000017782	0000005379
C0017160	gastroenteritides	gastroenteritis	gastroenteritis	Inflammation of the mucous membrane of the stomach and intestines	no	no	no	-1	-1	0.4061	0.4061	0.4061	0000017783	0000005379
C0017160	gastroenterities	gastroenteritis	gastroenteritis	Inflammation of the mucous membrane of the stomach and intestines	no	no	yes	-1	-1	0.4061	0.4061	0.4061	0000017784	0000005379
C0017160	gastroenteritis	gastroenteritis	gastroenteritis	Inflammation of the mucous membrane of the stomach and intestines	yes	yes	no	0.305902112	0.9	0.4061	0.537334037	0.537334037	0000017785	0000005379
C0017160	gastroenteritis nos	gastroenteritis	gastroenteritis	Inflammation of the mucous membrane of the stomach and intestines	no	no	no	-1	-1	0.4061	0.4061	0.4061	0000017786	0000005379
C0017160	Inflammation of the mucous membrane of the stomach and bowel	gastroenteritis	gastroenteritis	Inflammation of the mucous membrane of the stomach and intestines	no	no	no	-1	-1	0.4061	0.4061	0.4061	0000017787	0000005379
C0017163	gastroenterologi	gastroenterology	gastroenterology	branch of medicine dealing with the study of disorders affecting the stomach, intestines, and associated organs	no	no	yes	-1	-1	0.6043	0.6043	0.6043	0000017788	0000005380
C0017163	gastroenterologies	gastroenterology	gastroenterology	branch of medicine dealing with the study of disorders affecting the stomach, intestines, and associated organs	no	no	yes	-1	-1	0.6043	0.6043	0.6043	0000017789	0000005380
C0017163	gastroenterology	gastroenterology	gastroenterology	branch of medicine dealing with the study of disorders affecting the stomach, intestines, and associated organs	yes	yes	no	0.348099471	0.8399	0.6043	0.597433157	0.597433157	0000017790	0000005380
C0017164	gastro-enterostomy	gastroenterostomy	gastroenterostomy		no	no	no	-1	-1	0.2774	0.2774	0.2774	0000017791	0000005381
C0017164	gastroenterostomy	gastroenterostomy	gastroenterostomy		yes	yes	no	0.089529486	0	0.2774	0.122309829	0.122309829	0000017792	0000005381
C0017168	acid reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	0.671415469	0.7841	0.483	0.646171823	0.646171823	0000017793	0000005382
C0017168	disease gastro-esophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017794	0000005382
C0017168	disease gastroesophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	yes	-1	-1	0.483	0.483	0.483	0000017795	0000005382
C0017168	diseases esophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017796	0000005382
C0017168	esophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	0.350663185	0.173	0.483	0.335554395	0.335554395	0000017797	0000005382
C0017168	esophageal reflux disease	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017798	0000005382
C0017168	gastresophageal reflux disease	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017799	0000005382
C0017168	gastro esophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017800	0000005382
C0017168	gastro oesophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017801	0000005382
C0017168	gastro-esophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017802	0000005382
C0017168	gastro-esophageal reflux disease	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017803	0000005382
C0017168	gastro-oesophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	0.0417	0.483	0.26235	0.26235	0000017804	0000005382
C0017168	gastroesophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	0.42277701	0.7108	0.483	0.538859003	0.538859003	0000017805	0000005382
C0017168	gastroesophageal reflux disease	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	yes	no	0.691894608	0.6976	0.483	0.624164869	0.624164869	0000017806	0000005382
C0017168	gastroesophageal reflux disease (GERD)	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		yes	no	no	-1	-1	0.483	0.483	0.483	0000017807	0000005382
C0017168	gastrooesophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017808	0000005382
C0017168	gastrooesophageal reflux disease	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017809	0000005382
C0017168	ge reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017810	0000005382
C0017168	gerd	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	0.495948701	0.6435	0.483	0.540816234	0.540816234	0000017811	0000005382
C0017168	gerding	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	yes	-1	-1	0.483	0.483	0.483	0000017812	0000005382
C0017168	gerds	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	yes	0.495948701	-1	0.483	0.489474351	0.489474351	0000017813	0000005382
C0017168	oesophageal reflux	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	0.312302581	-1	0.483	0.397651291	0.397651291	0000017814	0000005382
C0017168	reflux acid	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017815	0000005382
C0017168	reflux disease esophageal	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017816	0000005382
C0017168	reflux esophageal	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017817	0000005382
C0017168	reflux gastroesophageal	gastroesophageal reflux disease	gastroesophageal reflux disease (GERD)		no	no	no	-1	-1	0.483	0.483	0.483	0000017818	0000005382
C0017173	drugs gastrointestinal	gastrointestinal agents	gastrointestinal medications		no	no	no	-1	-1	-1	-1	-1	0000017819	0000005383
C0017173	gastrointestinal drug	gastrointestinal agents	gastrointestinal medications		no	no	no	-1	-1	-1	-1	-1	0000017820	0000005383
